attack_don,attack_rec,brood_size,Nest_ID,Date_analysis,Age_A,Age_B,Age_C,direction,brood_ID,row_id,young_end,old_end,phase,date_brood,weight_tot,food_cat,age_diff
A,B,3,217,125,7,6,2,AB,217_2019,1282,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1283,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1284,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1285,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1286,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1287,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1288,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1289,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1290,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1291,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1292,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1293,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1294,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1295,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1296,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1297,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1298,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1299,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1300,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1301,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1302,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1303,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1304,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1305,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1306,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1307,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1308,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1309,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1310,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1311,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1312,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1313,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1314,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1315,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1316,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1317,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1318,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1319,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1320,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1321,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1322,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1323,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1324,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1325,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1326,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1327,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1328,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,1329,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,C,3,217,125,7,6,2,AC,217_2019,1330,2019-05-13,2019-05-23,early,125217_2019,125,high,-5
A,C,3,217,125,7,6,2,AC,217_2019,1331,2019-05-13,2019-05-23,early,125217_2019,125,high,-5
A,C,3,217,125,7,6,2,AC,217_2019,1332,2019-05-13,2019-05-23,early,125217_2019,125,high,-5
A,B,3,217,129,11,10,6,AB,217_2019,1333,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1334,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1335,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1336,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1337,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1338,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1339,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1340,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1341,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
B,A,3,217,129,11,10,6,BA,217_2019,1342,2019-05-13,2019-05-23,early,129217_2019,79,medium,1
A,C,3,217,129,11,10,6,AC,217_2019,1343,2019-05-13,2019-05-23,early,129217_2019,79,medium,-5
A,C,3,217,129,11,10,6,AC,217_2019,1344,2019-05-13,2019-05-23,early,129217_2019,79,medium,-5
A,B,3,217,129,11,10,6,AB,217_2019,1345,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1346,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1347,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1348,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1349,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1350,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1351,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1352,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1353,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1354,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1355,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1356,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,217,129,11,10,6,AB,217_2019,1357,2019-05-13,2019-05-23,early,129217_2019,79,medium,-1
A,B,3,226,130,7,4,1,AB,226_2019,1358,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1359,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1360,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1361,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1362,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1363,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1364,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1365,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1366,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1367,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1368,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1369,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1370,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1371,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1372,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1373,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1374,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1375,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1376,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1377,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1378,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1379,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1380,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1381,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1382,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1383,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1384,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1385,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1386,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1387,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1388,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1389,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1390,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1391,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1392,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1393,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1394,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1395,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1396,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,226,130,7,4,1,AB,226_2019,1397,2019-05-19,2019-05-29,early,130226_2019,32.2,low,-3
A,B,3,462,135,4,3,0,AB,462_2019,1398,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1399,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1400,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1401,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1402,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
B,A,3,462,135,4,3,0,BA,462_2019,1403,2019-05-25,2019-06-04,early,135462_2019,21,low,1
A,B,3,462,135,4,3,0,AB,462_2019,1404,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1405,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
B,A,3,462,135,4,3,0,BA,462_2019,1406,2019-05-25,2019-06-04,early,135462_2019,21,low,1
B,A,3,462,135,4,3,0,BA,462_2019,1407,2019-05-25,2019-06-04,early,135462_2019,21,low,1
B,A,3,462,135,4,3,0,BA,462_2019,1408,2019-05-25,2019-06-04,early,135462_2019,21,low,1
B,A,3,462,135,4,3,0,BA,462_2019,1409,2019-05-25,2019-06-04,early,135462_2019,21,low,1
B,A,3,462,135,4,3,0,BA,462_2019,1410,2019-05-25,2019-06-04,early,135462_2019,21,low,1
B,A,3,462,135,4,3,0,BA,462_2019,1411,2019-05-25,2019-06-04,early,135462_2019,21,low,1
A,B,3,462,135,4,3,0,AB,462_2019,1412,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1413,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1414,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1415,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1416,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1417,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1418,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1419,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1420,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
B,A,3,462,135,4,3,0,BA,462_2019,1421,2019-05-25,2019-06-04,early,135462_2019,21,low,1
B,A,3,462,135,4,3,0,BA,462_2019,1422,2019-05-25,2019-06-04,early,135462_2019,21,low,1
B,A,3,462,135,4,3,0,BA,462_2019,1423,2019-05-25,2019-06-04,early,135462_2019,21,low,1
B,A,3,462,135,4,3,0,BA,462_2019,1424,2019-05-25,2019-06-04,early,135462_2019,21,low,1
A,B,3,462,135,4,3,0,AB,462_2019,1425,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1426,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1427,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1428,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1429,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1430,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1431,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1432,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1433,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1434,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1435,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1436,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1437,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1438,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1439,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1440,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1441,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1442,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1443,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1444,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1445,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1446,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1447,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1448,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1449,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1450,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1451,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1452,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1453,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1454,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1455,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1456,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1457,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1458,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1459,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1460,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1461,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1462,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1463,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1464,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1465,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1466,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1467,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1468,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1469,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1470,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1471,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1472,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1473,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1474,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1475,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1476,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1477,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1478,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1479,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1480,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1481,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1482,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1483,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1484,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1485,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1486,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1487,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1488,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
B,A,3,462,135,4,3,0,BA,462_2019,1489,2019-05-25,2019-06-04,early,135462_2019,21,low,1
A,B,3,462,135,4,3,0,AB,462_2019,1490,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1491,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1492,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
B,A,3,462,135,4,3,0,BA,462_2019,1493,2019-05-25,2019-06-04,early,135462_2019,21,low,1
A,B,3,462,135,4,3,0,AB,462_2019,1494,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1495,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1496,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1497,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1498,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1499,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1500,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1501,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1502,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1503,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1504,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1505,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1506,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1507,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1508,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1509,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1510,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1511,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1512,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1513,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1514,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1515,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1516,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
B,A,3,462,135,4,3,0,BA,462_2019,1517,2019-05-25,2019-06-04,early,135462_2019,21,low,1
B,A,3,462,135,4,3,0,BA,462_2019,1518,2019-05-25,2019-06-04,early,135462_2019,21,low,1
A,B,3,462,135,4,3,0,AB,462_2019,1519,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1520,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1521,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1522,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1523,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1524,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1525,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1526,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
A,B,3,462,135,4,3,0,AB,462_2019,1527,2019-05-25,2019-06-04,early,135462_2019,21,low,-1
